,Date,Symbol,Open,High,Low,Close,Volume ETC,Volume USD,type,color
8492,2019-01-22 03-PM,ETCUSD,4.26,4.32,4.26,4.32,1.63,7.0,Rise,2
8493,2019-01-22 02-PM,ETCUSD,4.26,4.31,4.26,4.26,1292.21,5555.56,Fall,0
8494,2019-01-22 01-PM,ETCUSD,4.25,4.26,4.25,4.26,448.05,1907.98,Stag,1
8495,2019-01-22 12-PM,ETCUSD,4.17,4.26,4.17,4.25,3111.06,13210.07,Fall,0
8496,2019-01-22 11-AM,ETCUSD,4.18,4.2,4.13,4.17,517.06,2155.58,Fall,0
8497,2019-01-22 10-AM,ETCUSD,4.17,4.18,4.17,4.18,55.72,232.95,Rise,2
8498,2019-01-22 09-AM,ETCUSD,4.21,4.21,4.17,4.17,19.93,83.25,Fall,0
8499,2019-01-22 08-AM,ETCUSD,4.21,4.21,4.21,4.21,3.01,12.66,Rise,2
8500,2019-01-22 07-AM,ETCUSD,4.21,4.21,4.21,4.21,25.07,105.43,Stag,1
8501,2019-01-22 06-AM,ETCUSD,4.22,4.22,4.21,4.21,8.25,34.68,Stag,1
8502,2019-01-22 05-AM,ETCUSD,4.22,4.22,4.21,4.22,520.71,2198.25,Rise,2
8503,2019-01-22 04-AM,ETCUSD,4.22,4.22,4.22,4.22,0.0,0.0,Stag,1
8504,2019-01-22 03-AM,ETCUSD,4.22,4.22,4.22,4.22,61.27,258.46,Stag,1
8505,2019-01-22 02-AM,ETCUSD,4.22,4.22,4.22,4.22,0.0,0.0,Stag,1
8506,2019-01-22 01-AM,ETCUSD,4.22,4.22,4.22,4.22,0.0,0.0,Stag,1
8507,2019-01-22 12-AM,ETCUSD,4.23,4.23,4.22,4.22,2432.11,10256.22,Stag,1
8508,2019-01-21 11-PM,ETCUSD,4.23,4.23,4.23,4.23,0.0,0.0,Rise,2
8509,2019-01-21 10-PM,ETCUSD,4.25,4.25,4.21,4.23,2000.79,8440.57,Stag,1
8510,2019-01-21 09-PM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Rise,2
8511,2019-01-21 08-PM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8512,2019-01-21 07-PM,ETCUSD,4.24,4.25,4.24,4.25,10.0,42.52,Stag,1
8513,2019-01-21 06-PM,ETCUSD,4.24,4.24,4.24,4.24,0.0,0.0,Fall,0
8514,2019-01-21 05-PM,ETCUSD,4.24,4.24,4.24,4.24,0.0,0.0,Stag,1
8515,2019-01-21 04-PM,ETCUSD,4.24,4.24,4.24,4.24,0.0,0.0,Stag,1
8516,2019-01-21 03-PM,ETCUSD,4.29,4.29,4.22,4.24,11.43,48.32,Stag,1
8517,2019-01-21 02-PM,ETCUSD,4.29,4.29,4.29,4.29,0.0,0.0,Rise,2
8518,2019-01-21 01-PM,ETCUSD,4.27,4.29,4.27,4.29,341.94,1465.44,Stag,1
8519,2019-01-21 12-PM,ETCUSD,4.28,4.28,4.27,4.27,15.0,64.05,Fall,0
8520,2019-01-21 11-AM,ETCUSD,4.26,4.28,4.26,4.28,1.0,4.29,Rise,2
8521,2019-01-21 10-AM,ETCUSD,4.25,4.26,4.24,4.26,148.74,634.2,Fall,0
8522,2019-01-21 09-AM,ETCUSD,4.23,4.25,4.23,4.25,129.26,548.05,Fall,0
8523,2019-01-21 08-AM,ETCUSD,4.23,4.23,4.22,4.23,1902.11,8040.61,Fall,0
8524,2019-01-21 07-AM,ETCUSD,4.24,4.25,4.23,4.23,501.03,2119.89,Stag,1
8525,2019-01-21 06-AM,ETCUSD,4.24,4.24,4.24,4.24,5.68,24.06,Rise,2
8526,2019-01-21 05-AM,ETCUSD,4.24,4.24,4.24,4.24,514.78,2182.68,Stag,1
8527,2019-01-21 04-AM,ETCUSD,4.24,4.26,4.22,4.24,3553.96,15062.09,Stag,1
8528,2019-01-21 03-AM,ETCUSD,4.27,4.27,4.24,4.24,3235.13,13713.25,Stag,1
8529,2019-01-21 02-AM,ETCUSD,4.24,4.27,4.24,4.27,1004.24,4278.47,Rise,2
8530,2019-01-21 01-AM,ETCUSD,4.2,4.24,4.2,4.24,238.59,1010.81,Fall,0
8531,2019-01-21 12-AM,ETCUSD,4.2,4.2,4.2,4.2,0.0,0.0,Fall,0
8532,2019-01-20 11-PM,ETCUSD,4.21,4.23,4.2,4.2,116.69,493.48,Stag,1
8533,2019-01-20 10-PM,ETCUSD,4.2,4.26,4.2,4.21,6097.43,25718.41,Rise,2
8534,2019-01-20 09-PM,ETCUSD,4.18,4.2,4.18,4.2,14.13,59.36,Fall,0
8535,2019-01-20 08-PM,ETCUSD,4.18,4.18,4.18,4.18,2.12,8.85,Fall,0
8536,2019-01-20 07-PM,ETCUSD,4.16,4.18,4.16,4.18,19.22,80.3,Stag,1
8537,2019-01-20 06-PM,ETCUSD,4.17,4.17,4.16,4.16,261.39,1088.17,Fall,0
8538,2019-01-20 05-PM,ETCUSD,4.2,4.2,4.17,4.17,14.79,61.93,Rise,2
8539,2019-01-20 04-PM,ETCUSD,4.22,4.22,4.15,4.2,5.89,24.63,Rise,2
8540,2019-01-20 03-PM,ETCUSD,4.22,4.22,4.22,4.22,4.71,19.88,Rise,2
8541,2019-01-20 02-PM,ETCUSD,4.22,4.22,4.22,4.22,0.0,0.0,Stag,1
8542,2019-01-20 01-PM,ETCUSD,4.23,4.23,4.21,4.22,337.16,1424.06,Stag,1
8543,2019-01-20 12-PM,ETCUSD,4.26,4.26,4.15,4.23,506.2,2121.72,Rise,2
8544,2019-01-20 11-AM,ETCUSD,4.38,4.39,4.25,4.26,4015.08,17377.01,Rise,2
8545,2019-01-20 10-AM,ETCUSD,4.39,4.4,4.38,4.38,3.66,16.05,Rise,2
8546,2019-01-20 09-AM,ETCUSD,4.39,4.39,4.39,4.39,0.0,0.0,Rise,2
8547,2019-01-20 08-AM,ETCUSD,4.38,4.39,4.38,4.39,16.04,70.48,Stag,1
8548,2019-01-20 07-AM,ETCUSD,4.37,4.38,4.37,4.38,1.55,6.79,Fall,0
8549,2019-01-20 06-AM,ETCUSD,4.38,4.38,4.37,4.37,1.0,4.37,Fall,0
8550,2019-01-20 05-AM,ETCUSD,4.4,4.4,4.38,4.38,160.18,703.64,Rise,2
8551,2019-01-20 04-AM,ETCUSD,4.4,4.4,4.4,4.4,0.0,0.0,Rise,2
8552,2019-01-20 03-AM,ETCUSD,4.39,4.4,4.39,4.4,243.97,1072.98,Stag,1
8553,2019-01-20 02-AM,ETCUSD,4.39,4.39,4.39,4.39,0.0,0.0,Fall,0
8554,2019-01-20 01-AM,ETCUSD,4.37,4.41,4.37,4.39,313.97,1385.52,Stag,1
8555,2019-01-20 12-AM,ETCUSD,4.4,4.4,4.35,4.37,2022.06,8797.92,Fall,0
8556,2019-01-19 11-PM,ETCUSD,4.38,4.4,4.38,4.4,9.09,40.0,Rise,2
8557,2019-01-19 10-PM,ETCUSD,4.41,4.41,4.38,4.38,6016.95,26357.86,Fall,0
8558,2019-01-19 09-PM,ETCUSD,4.38,4.41,4.38,4.41,62.09,272.6,Rise,2
8559,2019-01-19 08-PM,ETCUSD,4.42,4.42,4.38,4.38,1.1,4.82,Fall,0
8560,2019-01-19 07-PM,ETCUSD,4.39,4.42,4.39,4.42,1.03,4.54,Rise,2
8561,2019-01-19 06-PM,ETCUSD,4.47,4.47,4.39,4.39,4.0,17.73,Fall,0
8562,2019-01-19 05-PM,ETCUSD,4.46,4.47,4.46,4.47,2.02,9.04,Rise,2
8563,2019-01-19 04-PM,ETCUSD,4.46,4.46,4.46,4.46,0.0,0.0,Fall,0
8564,2019-01-19 03-PM,ETCUSD,4.46,4.46,4.46,4.46,0.0,0.0,Stag,1
8565,2019-01-19 02-PM,ETCUSD,4.47,4.47,4.46,4.46,314.45,1402.51,Stag,1
8566,2019-01-19 01-PM,ETCUSD,4.47,4.49,4.47,4.47,17.1,76.63,Rise,2
8567,2019-01-19 12-PM,ETCUSD,4.52,4.52,4.47,4.47,20.0,89.46,Stag,1
8568,2019-01-19 11-AM,ETCUSD,4.5,4.55,4.5,4.52,877.07,3979.76,Rise,2
8569,2019-01-19 10-AM,ETCUSD,4.46,4.58,4.46,4.5,1407.37,6397.96,Fall,0
8570,2019-01-19 09-AM,ETCUSD,4.46,4.46,4.46,4.46,0.0,0.0,Fall,0
8571,2019-01-19 08-AM,ETCUSD,4.44,4.46,4.42,4.46,220.23,977.79,Stag,1
8572,2019-01-19 07-AM,ETCUSD,4.37,4.44,4.37,4.44,7.72,33.94,Fall,0
8573,2019-01-19 06-AM,ETCUSD,4.34,4.37,4.34,4.37,8.54,37.3,Fall,0
8574,2019-01-19 05-AM,ETCUSD,4.34,4.34,4.34,4.34,7.88,34.22,Fall,0
8575,2019-01-19 04-AM,ETCUSD,4.34,4.34,4.34,4.34,0.0,0.0,Stag,1
8576,2019-01-19 03-AM,ETCUSD,4.34,4.34,4.34,4.34,0.0,0.0,Stag,1
8577,2019-01-19 02-AM,ETCUSD,4.34,4.34,4.34,4.34,0.0,0.0,Stag,1
8578,2019-01-19 01-AM,ETCUSD,4.36,4.36,4.34,4.34,22.72,98.75,Stag,1
8579,2019-01-19 12-AM,ETCUSD,4.36,4.36,4.36,4.36,0.0,0.0,Rise,2
8580,2019-01-18 11-PM,ETCUSD,4.32,4.36,4.32,4.36,436.61,1887.68,Stag,1
8581,2019-01-18 10-PM,ETCUSD,4.29,4.32,4.29,4.32,44.12,190.58,Fall,0
8582,2019-01-18 09-PM,ETCUSD,4.28,4.29,4.28,4.29,1.0,4.29,Fall,0
8583,2019-01-18 08-PM,ETCUSD,4.28,4.28,4.28,4.28,1.05,4.5,Fall,0
8584,2019-01-18 07-PM,ETCUSD,4.27,4.28,4.27,4.28,55.39,237.06,Stag,1
8585,2019-01-18 06-PM,ETCUSD,4.26,4.27,4.26,4.27,2.11,8.99,Fall,0
8586,2019-01-18 05-PM,ETCUSD,4.3,4.3,4.26,4.26,20.0,85.2,Fall,0
8587,2019-01-18 04-PM,ETCUSD,4.32,4.33,4.3,4.3,41.26,177.67,Rise,2
8588,2019-01-18 03-PM,ETCUSD,4.27,4.32,4.27,4.32,342.79,1474.26,Rise,2
8589,2019-01-18 02-PM,ETCUSD,4.29,4.29,4.27,4.27,541.16,2311.75,Fall,0
8590,2019-01-18 01-PM,ETCUSD,4.29,4.29,4.29,4.29,0.0,0.0,Rise,2
8591,2019-01-18 12-PM,ETCUSD,4.29,4.32,4.28,4.29,404.31,1734.72,Stag,1
8592,2019-01-18 11-AM,ETCUSD,4.3,4.3,4.29,4.29,54.0,231.83,Stag,1
8593,2019-01-18 10-AM,ETCUSD,4.34,4.34,4.3,4.3,6.45,27.73,Rise,2
8594,2019-01-18 09-AM,ETCUSD,4.33,4.34,4.32,4.34,26.47,114.97,Rise,2
8595,2019-01-18 08-AM,ETCUSD,4.3,4.34,4.3,4.33,492.98,2131.17,Fall,0
8596,2019-01-18 07-AM,ETCUSD,4.36,4.36,4.3,4.3,575.86,2485.9,Fall,0
8597,2019-01-18 06-AM,ETCUSD,4.34,4.38,4.34,4.36,254.29,1108.48,Rise,2
8598,2019-01-18 05-AM,ETCUSD,4.4,4.4,4.34,4.34,442.22,1938.22,Fall,0
8599,2019-01-18 04-AM,ETCUSD,4.4,4.4,4.4,4.4,0.6,2.64,Rise,2
8600,2019-01-18 03-AM,ETCUSD,4.4,4.4,4.4,4.4,0.0,0.0,Stag,1
8601,2019-01-18 02-AM,ETCUSD,4.38,4.41,4.38,4.4,81.15,357.14,Stag,1
8602,2019-01-18 01-AM,ETCUSD,4.38,4.38,4.38,4.38,0.0,0.0,Fall,0
8603,2019-01-18 12-AM,ETCUSD,4.45,4.45,4.38,4.38,12.71,56.27,Stag,1
8604,2019-01-17 11-PM,ETCUSD,4.41,4.46,4.41,4.45,152.26,677.58,Rise,2
8605,2019-01-17 10-PM,ETCUSD,4.44,4.44,4.38,4.41,19656.44,86498.24,Fall,0
8606,2019-01-17 09-PM,ETCUSD,4.43,4.44,4.43,4.44,2079.36,9222.52,Rise,2
8607,2019-01-17 08-PM,ETCUSD,4.43,4.43,4.43,4.43,0.0,0.0,Fall,0
8608,2019-01-17 07-PM,ETCUSD,4.43,4.43,4.43,4.43,0.0,0.0,Stag,1
8609,2019-01-17 06-PM,ETCUSD,4.42,4.72,4.41,4.43,5614.42,25882.41,Stag,1
8610,2019-01-17 05-PM,ETCUSD,4.41,4.42,4.41,4.42,50.0,221.0,Fall,0
8611,2019-01-17 04-PM,ETCUSD,4.35,4.51,4.35,4.41,534.05,2371.11,Fall,0
8612,2019-01-17 03-PM,ETCUSD,4.28,4.48,4.28,4.35,1366.02,6018.23,Fall,0
8613,2019-01-17 02-PM,ETCUSD,4.28,4.28,4.28,4.28,0.0,0.0,Fall,0
8614,2019-01-17 01-PM,ETCUSD,4.28,4.28,4.28,4.28,1.04,4.46,Stag,1
8615,2019-01-17 12-PM,ETCUSD,4.29,4.29,4.28,4.28,1.0,4.28,Stag,1
8616,2019-01-17 11-AM,ETCUSD,4.29,4.29,4.29,4.29,0.0,0.0,Rise,2
8617,2019-01-17 10-AM,ETCUSD,4.25,4.3,4.25,4.29,5.76,24.71,Stag,1
8618,2019-01-17 09-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Fall,0
8619,2019-01-17 08-AM,ETCUSD,4.26,4.26,4.24,4.25,2.05,8.72,Stag,1
8620,2019-01-17 07-AM,ETCUSD,4.26,4.26,4.26,4.26,0.0,0.0,Rise,2
8621,2019-01-17 06-AM,ETCUSD,4.25,4.26,4.23,4.26,17.67,75.15,Stag,1
8622,2019-01-17 05-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Fall,0
8623,2019-01-17 04-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8624,2019-01-17 03-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8625,2019-01-17 02-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8626,2019-01-17 01-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8627,2019-01-17 12-AM,ETCUSD,4.26,4.28,4.25,4.25,28.72,122.76,Stag,1
8628,2019-01-16 11-PM,ETCUSD,4.25,4.26,4.25,4.26,1.03,4.4,Rise,2
8629,2019-01-16 10-PM,ETCUSD,4.25,4.26,4.22,4.25,3607.66,15333.17,Fall,0
8630,2019-01-16 09-PM,ETCUSD,4.24,4.25,4.24,4.25,20.0,84.92,Stag,1
8631,2019-01-16 08-PM,ETCUSD,4.25,4.25,4.24,4.24,2.01,8.51,Fall,0
8632,2019-01-16 07-PM,ETCUSD,4.28,4.28,4.25,4.25,200.0,849.8,Rise,2
8633,2019-01-16 06-PM,ETCUSD,4.28,4.28,4.28,4.28,0.0,0.0,Rise,2
8634,2019-01-16 05-PM,ETCUSD,4.28,4.28,4.28,4.28,11.02,47.14,Stag,1
8635,2019-01-16 04-PM,ETCUSD,4.25,4.28,4.25,4.28,227.56,972.1,Stag,1
8636,2019-01-16 03-PM,ETCUSD,4.29,4.29,4.25,4.25,125.89,535.38,Fall,0
8637,2019-01-16 02-PM,ETCUSD,4.24,4.29,4.24,4.29,3.71,15.92,Rise,2
8638,2019-01-16 01-PM,ETCUSD,4.37,4.37,4.24,4.24,1.0,4.25,Fall,0
8639,2019-01-16 12-PM,ETCUSD,4.29,4.37,4.29,4.37,57.75,250.09,Rise,2
8640,2019-01-16 11-AM,ETCUSD,4.27,4.32,4.27,4.29,972.97,4186.84,Fall,0
8641,2019-01-16 10-AM,ETCUSD,4.27,4.27,4.27,4.27,0.6506,2.78,Fall,0
8642,2019-01-16 09-AM,ETCUSD,4.27,4.27,4.27,4.27,52.0,221.96,Stag,1
8643,2019-01-16 08-AM,ETCUSD,4.25,4.27,4.23,4.27,14.1,60.15,Stag,1
8644,2019-01-16 07-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Fall,0
8645,2019-01-16 06-AM,ETCUSD,4.25,4.25,4.25,4.25,9.41,39.94,Stag,1
8646,2019-01-16 05-AM,ETCUSD,4.22,4.25,4.22,4.25,1.0,4.25,Stag,1
8647,2019-01-16 04-AM,ETCUSD,4.23,4.23,4.22,4.22,0.6,2.53,Fall,0
8648,2019-01-16 03-AM,ETCUSD,4.23,4.23,4.23,4.23,0.0,0.0,Rise,2
8649,2019-01-16 02-AM,ETCUSD,4.23,4.23,4.23,4.23,0.0,0.0,Stag,1
8650,2019-01-16 01-AM,ETCUSD,4.1,4.23,4.1,4.23,12.69,53.63,Stag,1
8651,2019-01-16 12-AM,ETCUSD,4.1,4.1,4.1,4.1,0.0,0.0,Fall,0
8652,2019-01-15 11-PM,ETCUSD,4.1,4.1,4.1,4.1,0.0,0.0,Stag,1
8653,2019-01-15 10-PM,ETCUSD,4.13,4.13,4.1,4.1,5.0,20.53,Stag,1
8654,2019-01-15 09-PM,ETCUSD,4.13,4.13,4.13,4.13,509.92,2108.01,Rise,2
8655,2019-01-15 08-PM,ETCUSD,4.18,4.23,4.1,4.13,314.89,1293.99,Stag,1
8656,2019-01-15 07-PM,ETCUSD,4.18,4.18,4.18,4.18,1.01,4.24,Rise,2
8657,2019-01-15 06-PM,ETCUSD,4.24,4.24,4.18,4.18,5.04,21.05,Stag,1
8658,2019-01-15 05-PM,ETCUSD,4.24,4.24,4.24,4.24,0.0,0.0,Rise,2
8659,2019-01-15 04-PM,ETCUSD,4.28,4.3,4.18,4.24,132.16,561.98,Stag,1
8660,2019-01-15 03-PM,ETCUSD,4.33,4.33,4.28,4.28,49.21,210.66,Rise,2
8661,2019-01-15 02-PM,ETCUSD,4.33,4.33,4.33,4.33,6.77,29.3,Rise,2
8662,2019-01-15 01-PM,ETCUSD,4.24,4.33,4.24,4.33,225.96,972.48,Stag,1
8663,2019-01-15 12-PM,ETCUSD,4.26,4.3,4.24,4.24,67.05,288.18,Fall,0
8664,2019-01-15 11-AM,ETCUSD,4.25,4.3,4.25,4.26,35.76,152.95,Rise,2
8665,2019-01-15 10-AM,ETCUSD,4.32,4.32,4.25,4.25,1.01,4.29,Fall,0
8666,2019-01-15 09-AM,ETCUSD,4.32,4.32,4.32,4.32,77.61,335.28,Rise,2
8667,2019-01-15 08-AM,ETCUSD,4.31,4.32,4.31,4.32,57.39,247.9,Stag,1
8668,2019-01-15 07-AM,ETCUSD,4.31,4.31,4.31,4.31,0.0,0.0,Fall,0
8669,2019-01-15 06-AM,ETCUSD,4.36,4.36,4.31,4.31,0.8928,3.85,Stag,1
8670,2019-01-15 05-AM,ETCUSD,4.33,4.36,4.33,4.36,49.0,213.64,Rise,2
8671,2019-01-15 04-AM,ETCUSD,4.36,4.36,4.33,4.33,13.05,56.54,Fall,0
8672,2019-01-15 03-AM,ETCUSD,4.36,4.36,4.36,4.36,0.0,0.0,Rise,2
8673,2019-01-15 02-AM,ETCUSD,4.36,4.36,4.36,4.36,0.0,0.0,Stag,1
8674,2019-01-15 01-AM,ETCUSD,4.36,4.36,4.36,4.36,0.0,0.0,Stag,1
8675,2019-01-15 12-AM,ETCUSD,4.32,4.36,4.32,4.36,31.09,135.57,Stag,1
8676,2019-01-14 11-PM,ETCUSD,4.34,4.37,4.32,4.32,142.61,619.38,Fall,0
8677,2019-01-14 10-PM,ETCUSD,4.4,4.4,4.33,4.34,10479.96,45461.95,Rise,2
8678,2019-01-14 09-PM,ETCUSD,4.4,4.4,4.4,4.4,0.0,0.0,Rise,2
8679,2019-01-14 08-PM,ETCUSD,4.39,4.4,4.39,4.4,125.54,552.5,Stag,1
8680,2019-01-14 07-PM,ETCUSD,4.39,4.39,4.38,4.39,25.75,112.95,Fall,0
8681,2019-01-14 06-PM,ETCUSD,4.39,4.41,4.37,4.39,143.25,630.39,Stag,1
8682,2019-01-14 05-PM,ETCUSD,4.39,4.39,4.37,4.39,374.95,1645.95,Stag,1
8683,2019-01-14 04-PM,ETCUSD,4.38,4.42,4.38,4.39,301.28,1324.29,Stag,1
8684,2019-01-14 03-PM,ETCUSD,4.2,4.38,4.2,4.38,98.65,427.55,Fall,0
8685,2019-01-14 02-PM,ETCUSD,4.22,4.22,4.2,4.2,182.86,768.09,Fall,0
8686,2019-01-14 01-PM,ETCUSD,4.25,4.25,4.22,4.22,166.28,701.72,Rise,2
8687,2019-01-14 12-PM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Rise,2
8688,2019-01-14 11-AM,ETCUSD,4.25,4.25,4.25,4.25,0.0,0.0,Stag,1
8689,2019-01-14 10-AM,ETCUSD,4.19,4.25,4.19,4.25,285.82,1213.3,Stag,1
8690,2019-01-14 09-AM,ETCUSD,4.2,4.2,4.19,4.19,118.77,497.16,Fall,0
8691,2019-01-14 08-AM,ETCUSD,4.25,4.25,4.2,4.2,8.44,35.53,Rise,2
8692,2019-01-14 07-AM,ETCUSD,4.27,4.27,4.25,4.25,1.43,6.06,Rise,2
8693,2019-01-14 06-AM,ETCUSD,4.26,4.27,4.26,4.27,10.68,45.57,Rise,2
8694,2019-01-14 05-AM,ETCUSD,4.26,4.26,4.26,4.26,0.0,0.0,Fall,0
8695,2019-01-14 04-AM,ETCUSD,4.22,4.26,4.22,4.26,83.18,352.19,Stag,1
8696,2019-01-14 03-AM,ETCUSD,4.23,4.23,4.22,4.22,100.35,423.14,Fall,0
8697,2019-01-14 02-AM,ETCUSD,4.2,4.23,4.2,4.23,47.42,199.54,Rise,2
8698,2019-01-14 01-AM,ETCUSD,4.2,4.2,4.18,4.2,16.78,70.5,Fall,0
8699,2019-01-14 12-AM,ETCUSD,4.2,4.2,4.2,4.2,0.0,0.0,Stag,1
8700,2019-01-13 11-PM,ETCUSD,4.38,4.38,4.16,4.2,4.64,19.34,Stag,1
8701,2019-01-13 10-PM,ETCUSD,4.14,4.52,4.14,4.38,237.78,995.33,Rise,2
8702,2019-01-13 09-PM,ETCUSD,4.16,4.16,4.14,4.14,88.03,364.61,Fall,0
8703,2019-01-13 08-PM,ETCUSD,4.15,4.16,4.15,4.16,95.54,397.02,Rise,2
8704,2019-01-13 07-PM,ETCUSD,4.18,4.18,4.13,4.15,339.69,1407.86,Fall,0
8705,2019-01-13 06-PM,ETCUSD,4.19,4.2,4.18,4.18,47.23,198.25,Rise,2
8706,2019-01-13 05-PM,ETCUSD,4.16,4.2,4.15,4.19,117.69,491.87,Rise,2
8707,2019-01-13 04-PM,ETCUSD,4.39,4.39,4.16,4.16,1151.9,4871.11,Fall,0
8708,2019-01-13 03-PM,ETCUSD,4.35,4.39,4.35,4.39,1858.38,8128.6,Rise,2
8709,2019-01-13 02-PM,ETCUSD,4.39,4.39,4.35,4.35,31.17,135.79,Fall,0
8710,2019-01-13 01-PM,ETCUSD,4.43,4.43,4.39,4.39,354.56,1564.63,Rise,2
8711,2019-01-13 12-PM,ETCUSD,4.43,4.45,4.41,4.43,11.66,51.67,Rise,2
8712,2019-01-13 11-AM,ETCUSD,4.46,4.46,4.43,4.43,1.0,4.43,Stag,1
8713,2019-01-13 10-AM,ETCUSD,4.47,4.47,4.46,4.46,103.22,460.56,Rise,2
8714,2019-01-13 09-AM,ETCUSD,4.47,4.47,4.47,4.47,0.6132,2.74,Rise,2
8715,2019-01-13 08-AM,ETCUSD,4.5,4.5,4.47,4.47,3.01,13.46,Stag,1
8716,2019-01-13 07-AM,ETCUSD,4.48,4.5,4.48,4.5,0.6742,3.04,Rise,2
8717,2019-01-13 06-AM,ETCUSD,4.51,4.51,4.48,4.48,0.6077,2.72,Fall,0
8718,2019-01-13 05-AM,ETCUSD,4.51,4.51,4.51,4.51,0.0,0.0,Rise,2
8719,2019-01-13 04-AM,ETCUSD,4.52,4.52,4.51,4.51,0.6173,2.78,Stag,1
8720,2019-01-13 03-AM,ETCUSD,4.49,4.52,4.49,4.52,0.7834,3.54,Rise,2
8721,2019-01-13 02-AM,ETCUSD,4.49,4.49,4.49,4.49,0.0,0.0,Fall,0
8722,2019-01-13 01-AM,ETCUSD,4.5,4.5,4.49,4.49,0.6307,2.83,Stag,1
8723,2019-01-13 12-AM,ETCUSD,4.52,4.52,4.5,4.5,1.91,8.62,Rise,2
8724,2019-01-12 11-PM,ETCUSD,4.52,4.52,4.52,4.52,0.0,0.0,Rise,2
8725,2019-01-12 10-PM,ETCUSD,4.55,4.64,4.52,4.52,443.32,2034.82,Stag,1
8726,2019-01-12 09-PM,ETCUSD,4.54,4.55,4.54,4.55,2.83,12.86,Rise,2
8727,2019-01-12 08-PM,ETCUSD,4.55,4.55,4.54,4.54,7.48,33.96,Fall,0
8728,2019-01-12 07-PM,ETCUSD,4.55,4.55,4.55,4.55,10.0,45.54,Rise,2
8729,2019-01-12 06-PM,ETCUSD,4.55,4.56,4.55,4.55,20.32,92.47,Stag,1
8730,2019-01-12 05-PM,ETCUSD,4.55,4.55,4.55,4.55,2.74,12.5,Stag,1
8731,2019-01-12 04-PM,ETCUSD,4.58,4.58,4.55,4.55,78.51,358.6,Stag,1
8732,2019-01-12 03-PM,ETCUSD,4.58,4.59,4.58,4.58,2.92,13.38,Rise,2
8733,2019-01-12 02-PM,ETCUSD,4.58,4.59,4.58,4.58,1.61,7.38,Stag,1
8734,2019-01-12 01-PM,ETCUSD,4.58,4.58,4.56,4.58,8.24,37.6,Stag,1
8735,2019-01-12 12-PM,ETCUSD,4.58,4.62,4.58,4.58,2.86,13.13,Stag,1
8736,2019-01-12 11-AM,ETCUSD,4.72,4.72,4.58,4.58,204.8,942.9,Stag,1
8737,2019-01-12 10-AM,ETCUSD,4.56,4.72,4.5,4.72,403.53,1869.73,Rise,2
8738,2019-01-12 09-AM,ETCUSD,4.56,4.56,4.56,4.56,0.0,0.0,Fall,0
8739,2019-01-12 08-AM,ETCUSD,4.56,4.56,4.56,4.56,0.0,0.0,Stag,1
8740,2019-01-12 07-AM,ETCUSD,4.48,4.61,4.47,4.56,561.33,2560.59,Stag,1
8741,2019-01-12 06-AM,ETCUSD,4.48,4.48,4.48,4.48,0.006431999999999999,0.02883,Fall,0
8742,2019-01-12 05-AM,ETCUSD,4.42,4.48,4.42,4.48,49.74,222.65,Stag,1
8743,2019-01-12 04-AM,ETCUSD,4.42,4.42,4.42,4.42,0.0,0.0,Fall,0
8744,2019-01-12 03-AM,ETCUSD,4.39,4.42,4.39,4.42,1.34,5.9,Stag,1
8745,2019-01-12 02-AM,ETCUSD,4.47,4.47,4.38,4.39,11.11,48.78,Fall,0
8746,2019-01-12 01-AM,ETCUSD,4.41,4.47,4.41,4.47,63.53,281.45,Rise,2
8747,2019-01-12 12-AM,ETCUSD,4.4,4.41,4.4,4.41,1.59,7.01,Fall,0
8748,2019-01-11 11-PM,ETCUSD,4.41,4.41,4.32,4.4,419.04,1822.24,Fall,0
8749,2019-01-11 10-PM,ETCUSD,4.39,4.41,4.36,4.41,2113.22,9269.62,Rise,2
8750,2019-01-11 09-PM,ETCUSD,4.45,4.45,4.39,4.39,595.07,2630.63,Fall,0
8751,2019-01-11 08-PM,ETCUSD,4.43,4.45,4.43,4.45,5.9,26.24,Rise,2
8752,2019-01-11 07-PM,ETCUSD,4.48,4.48,4.43,4.43,108.33,480.15,Fall,0
8753,2019-01-11 06-PM,ETCUSD,4.48,4.48,4.48,4.48,15.8,70.83,Rise,2
8754,2019-01-11 05-PM,ETCUSD,4.45,4.5,4.45,4.48,292.34,1314.33,Stag,1
8755,2019-01-11 04-PM,ETCUSD,4.45,4.45,4.42,4.45,70.3,312.75,Fall,0
8756,2019-01-11 03-PM,ETCUSD,4.45,4.45,4.44,4.45,119.41,529.95,Stag,1
8757,2019-01-11 02-PM,ETCUSD,4.41,4.45,4.41,4.45,108.42,479.29,Stag,1
